name,score,Unnamed: 2,class
paintings_Sanzio3.jpg,0.5,3,2
transport_f5fce005-00000460.jpg,0.455882341,3,2
transport_71d911b4-0b9c9800.jpg,0.54411763,3,2
advertisement_98777.jpg,0.529411793,3,2
scenes_beer_hall_00001012.jpg,0.573529422,3,2
abstract_644420.jpg,0.529411793,3,2
advertisement_175224.png,0.455882341,3,2
architecture_879233.jpg,0.588235319,3,2
transport_a91b7555-00001000.jpg,0.661764681,4,3
abstract_364473.jpg,0.279411763,2,1
abstract_449295.jpg,0.25,2,1
abstract_122005.jpg,0.5,3,2
paintings_CamilleCorot12.jpg,0.5,3,2
abstract_245263.jpg,0.367647052,2,1
person_015290.jpg,0.676470578,4,3
objects_horse_COCO_train2014_000000095988.jpg,0.338235289,2,1
person_017028.jpg,0.647058845,4,3
objects_pizza_COCO_train2014_000000442926.jpg,0.573529422,3,2
advertisement_15210.jpg,0.558823526,3,2
scenes_stage-indoor_00002505.jpg,0.426470578,3,2
person_015056.jpg,0.852941155,5,4
objects_spoon_COCO_train2014_000000125639.jpg,0.338235289,2,1
abstract_936855.jpg,0.470588237,3,2
scenes_boat_deck_00001337.jpg,0.338235289,2,1
scenes_shower_00003567.jpg,0.455882341,3,2
architecture_322898.jpg,0.573529422,3,2
transport_fcd4c445-00000000.jpg,0.54411763,3,2
scenes_chalet_00002924.jpg,0.514705896,3,2
advertisement_164144.jpg,0.558823526,3,2
transport_787a247c-00000000.jpg,0.54411763,3,2
transport_4b819174-f9907f7a.jpg,0.397058815,2,1
advertisement_114904.jpg,0.558823526,3,2
advertisement_25069.jpg,0.529411793,3,2
scenes_amphitheater_00000731.jpg,0.588235319,3,2
paintings_deCappelle1.jpg,0.573529422,3,2
abstract_440339.jpg,0.25,2,1
objects_sports ball_COCO_train2014_000000503822.jpg,0.529411793,3,2
transport_c1f30fb8-00000000.jpg,0.588235319,3,2
objects_cup_COCO_train2014_000000131030.jpg,0.558823526,3,2
person_014339.jpg,0.632352948,4,3
abstract_33857.jpg,0.117647059,1,0
abstract_319598.jpg,0.220588237,2,1
transport_8cde44cb-cba61441.jpg,0.617647052,4,3
advertisement_171589.png,0.470588237,3,2
transport_18a787ee-00000000.jpg,0.558823526,3,2
architecture_326450.jpg,0.426470578,3,2
transport_712281d5-00000000.jpg,0.5,3,2
advertisement_114871.jpg,0.455882341,3,2
transport_f5fce005-00000495.jpg,0.411764711,3,2
scenes_fire_escape_00002532.jpg,0.470588237,3,2
scenes_soccer_field_00003220.jpg,0.411764711,3,2
architecture_339616.jpg,0.514705896,3,2
person_011045.jpg,0.558823526,3,2
architecture_905214.jpg,0.632352948,4,3
transport_1f998bee-00000000.jpg,0.617647052,4,3
abstract_49950.jpg,0.367647052,2,1
paintings_Renoir28.jpg,0.647058845,4,3
advertisement_66573.jpg,0.5,3,2
advertisement_138962.jpg,0.661764681,4,3
architecture_402503.jpg,0.514705896,3,2
objects_sheep_COCO_train2014_000000397325.jpg,0.647058845,4,3
paintings_Watteau2.jpg,0.426470578,3,2
architecture_441586.jpg,0.470588237,3,2
abstract_400096.jpg,0.426470578,3,2
advertisement_66464.jpg,0.264705896,2,1
objects_stop sign_COCO_train2014_000000166499.jpg,0.617647052,4,3
paintings_Tisi1.jpg,0.661764681,4,3
transport_a91b7555-00000800.jpg,0.573529422,3,2
transport_3b0cba4e-59a91554.jpg,0.470588237,3,2
architecture_504287.jpg,0.529411793,3,2
scenes_amusement_arcade_00001494.jpg,0.617647052,4,3
transport_8e89c195-00000000.jpg,0.632352948,4,3
scenes_dam_00002904.jpg,0.54411763,3,2
advertisement_116567.jpg,0.455882341,3,2
advertisement_35278.jpg,0.279411763,2,1
advertisement_97451.jpg,0.308823526,2,1
scenes_movie_theater-indoor_00002547.jpg,0.54411763,3,2
advertisement_142728.jpg,0.485294104,3,2
transport_003571f2-f2840028.jpg,0.661764681,4,3
transport_1e1a0018-537c7fe7.jpg,0.529411793,3,2
abstract_295161.jpg,0.308823526,2,1
paintings_Homer5.jpg,0.485294104,3,2
architecture_329088.jpg,0.514705896,3,2
paintings_Giordano1.jpg,0.632352948,4,3
architecture_913315.jpg,0.514705896,3,2
objects_apple_COCO_train2014_000000105697.jpg,0.367647052,2,1
paintings_VanGogh9.jpg,0.5,3,2
abstract_905074.jpg,0.5,3,2
abstract_740008.jpg,0.323529422,2,1
paintings_Zoffany5.jpg,0.676470578,4,3
transport_3f235ecc-0af03660.jpg,0.514705896,3,2
advertisement_45625.jpg,0.411764711,3,2
abstract_256686.jpg,0.54411763,3,2
abstract_141631.jpg,0.294117659,2,1
transport_f0e5f367-8876a0fb.jpg,0.455882341,3,2
paintings_vanGoyen3.jpg,0.573529422,3,2
person_012797.jpg,0.676470578,4,3
advertisement_19007.jpg,0.397058815,2,1
paintings_Richter2.jpg,0.573529422,3,2
objects_parking meter_COCO_train2014_000000074544.jpg,0.485294104,3,2
transport_2dcbcdb1-c6e66c35.jpg,0.470588237,3,2
scenes_gymnasium-indoor_00004461.jpg,0.573529422,3,2
architecture_186392.jpg,0.411764711,3,2
paintings_Constable18.jpg,0.470588237,3,2
transport_a91b7555-00000585.jpg,0.573529422,3,2
transport_c45b7b5f-00000000.jpg,0.5,3,2
objects_handbag_COCO_train2014_000000494968.jpg,0.735294104,4,3
scenes_pasture_00003506.jpg,0.5,3,2
transport_364e440d-00000000.jpg,0.602941155,4,3
advertisement_68124.jpg,0.470588237,3,2
scenes_sauna_00002582.jpg,0.294117659,2,1
architecture_832299.jpg,0.397058815,2,1
transport_c7dcbb10-00000000.jpg,0.573529422,3,2
objects_motorcycle_COCO_train2014_000000579614.jpg,0.617647052,4,3
transport_d86771dd-00000000.jpg,0.558823526,3,2
person_015164.jpg,0.661764681,4,3
objects_fire hydrant_COCO_train2014_000000480014.jpg,0.514705896,3,2
objects_car_COCO_train2014_000000514939.jpg,0.529411793,3,2
paintings_Reynolds17.jpg,0.455882341,3,2
scenes_phone_booth_00000109.jpg,0.441176474,3,2
transport_b318e5aa-00000000.jpg,0.588235319,3,2
architecture_943680.jpg,0.367647052,2,1
person_003191.jpg,0.79411763,4,3
objects_fork_COCO_train2014_000000327178.jpg,0.5,3,2
scenes_subway_station-platform_00000095.jpg,0.514705896,3,2
scenes_waiting_room_00001869.jpg,0.455882341,3,2
person_001278.jpg,0.661764681,4,3
objects_giraffe_COCO_train2014_000000395432.jpg,0.426470578,3,2
scenes_restaurant_kitchen_00004961.jpg,0.632352948,4,3
abstract_640068.jpg,0.588235319,3,2
abstract_213577.jpg,0.235294119,2,1
architecture_889597.jpg,0.558823526,3,2
transport_06fb4e9c-fc5098a7.jpg,0.602941155,4,3
objects_bowl_COCO_train2014_000000382641.jpg,0.514705896,3,2
abstract_60480.jpg,0.411764711,3,2
objects_toothbrush_COCO_train2014_000000020146.jpg,0.485294104,3,2
person_014431.jpg,0.823529422,5,4
paintings_ElGreco8.jpg,0.54411763,3,2
advertisement_44443.jpg,0.588235319,3,2
scenes_cockpit_00003804.jpg,0.602941155,4,3
abstract_144286.jpg,0.323529422,2,1
person_003069.jpg,0.558823526,3,2
transport_f5fce005-00001105.jpg,0.470588237,3,2
scenes_field_road_00000084.jpg,0.397058815,2,1
transport_0345825a-2339f1c2.jpg,0.441176474,3,2
objects_carrot_COCO_train2014_000000397143.jpg,0.647058845,4,3
architecture_931754.jpg,0.602941155,4,3
advertisement_131708.jpg,0.441176474,3,2
objects_donut_COCO_train2014_000000548362.jpg,0.588235319,3,2
transport_f5fce005-00002455.jpg,0.558823526,3,2
scenes_hotel_room_00001576.jpg,0.426470578,3,2
objects_scissors_COCO_train2014_000000078359.jpg,0.485294104,3,2
scenes_storage_room_00000906.jpg,0.632352948,4,3
advertisement_116301.jpg,0.5,3,2
person_015259.jpg,0.720588207,4,3
person_015845.jpg,0.70588237,4,3
scenes_pond_00002917.jpg,0.514705896,3,2
person_000722.jpg,0.691176474,4,3
advertisement_52682.jpg,0.411764711,3,2
paintings_Zurbaran5.jpg,0.235294119,2,1
paintings_vanOstade3.jpg,0.485294104,3,2
scenes_harbor_00002664.jpg,0.54411763,3,2
person_004565.jpg,0.588235319,3,2
scenes_ice_shelf_00000749.jpg,0.132352948,1,0
scenes_candy_store_00004893.jpg,0.588235319,3,2
abstract_735531.jpg,0.411764711,3,2
person_000579.jpg,0.70588237,4,3
advertisement_67039.jpg,0.514705896,3,2
architecture_17488.jpg,0.264705896,2,1
person_001677.jpg,0.632352948,4,3
paintings_Homer6.jpg,0.514705896,3,2
person_014039.jpg,0.647058845,4,3
objects_toothbrush_COCO_train2014_000000066647.jpg,0.455882341,3,2
architecture_861285.jpg,0.470588237,3,2
person_005193.jpg,0.588235319,3,2
architecture_639922.jpg,0.411764711,3,2
person_011208.jpg,0.70588237,4,3
architecture_904205.jpg,0.588235319,3,2
person_012747.jpg,0.691176474,4,3
scenes_discotheque_00004509.jpg,0.485294104,3,2
architecture_603306.jpg,0.529411793,3,2
objects_bench_COCO_train2014_000000403966.jpg,0.455882341,3,2
abstract_653107.jpg,0.397058815,2,1
scenes_engine_room_00000936.jpg,0.455882341,3,2
architecture_113518.jpg,0.573529422,3,2
objects_car_COCO_train2014_000000574037.jpg,0.617647052,4,3
advertisement_143429.jpg,0.5,3,2
advertisement_140334.jpg,0.367647052,2,1
abstract_17861.jpg,0.264705896,2,1
paintings_Chardin7.jpg,0.426470578,3,2
person_006989.jpg,0.617647052,4,3
architecture_229384.jpg,0.25,2,1
scenes_bus_station-indoor_00002038.jpg,0.5,3,2
architecture_367105.jpg,0.235294119,2,1
scenes_basketball_court-indoor_00000793.jpg,0.602941155,4,3
scenes_subway_station-platform_00002084.jpg,0.529411793,3,2
scenes_vegetable_garden_00002012.jpg,0.397058815,2,1
advertisement_177620.png,0.352941185,2,1
paintings_Hals4.jpg,0.323529422,2,1
architecture_663208.jpg,0.5,3,2
architecture_210807.jpg,0.617647052,4,3
architecture_113462.jpg,0.455882341,3,2
abstract_842136.jpg,0.235294119,2,1
scenes_supermarket_00004294.jpg,0.632352948,4,3
scenes_field-cultivated_00002511.jpg,0.441176474,3,2
paintings_CamilleCorot4.jpg,0.441176474,3,2
scenes_corn_field_00001919.jpg,0.5,3,2
transport_4e1f88e3-045b2d16.jpg,0.573529422,3,2
paintings_Sisley8.jpg,0.514705896,3,2
person_020515.jpg,0.70588237,4,3
abstract_133122.jpg,0.529411793,3,2
scenes_raft_00001783.jpg,0.54411763,3,2
objects_hair drier_COCO_train2014_000000392154.jpg,0.529411793,3,2
person_014208.jpg,0.720588207,4,3
person_005976.jpg,0.617647052,4,3
objects_bed_COCO_train2014_000000065588.jpg,0.470588237,3,2
architecture_511983.jpg,0.5,3,2
advertisement_92516.jpg,0.411764711,3,2
architecture_593389.jpg,0.441176474,3,2
architecture_375027.jpg,0.441176474,3,2
transport_1215f91d-390a66ad.jpg,0.54411763,3,2
person_005706.jpg,0.79411763,4,3
paintings_Constable55.jpg,0.411764711,3,2
scenes_basement_00004744.jpg,0.426470578,3,2
scenes_greenhouse-indoor_00004821.jpg,0.602941155,4,3
paintings_Rusinol8.jpg,0.529411793,3,2
paintings_Reni1.jpg,0.397058815,2,1
objects_vase_COCO_train2014_000000004963.jpg,0.5,3,2
person_012894.jpg,0.838235319,5,4
paintings_Alcazar3.jpg,0.54411763,3,2
abstract_653337.jpg,0.5,3,2
person_013115.jpg,0.779411793,4,3
scenes_doorway-outdoor_00003009.jpg,0.441176474,3,2
abstract_400318.jpg,0.455882341,3,2
objects_laptop_COCO_train2014_000000264244.jpg,0.54411763,3,2
scenes_office_building_00004873.jpg,0.470588237,3,2
paintings_deChavannes2.jpg,0.470588237,3,2
objects_remote_COCO_train2014_000000355697.jpg,0.485294104,3,2
scenes_raft_00001883.jpg,0.529411793,3,2
scenes_art_gallery_00000944.jpg,0.573529422,3,2
objects_suitcase_COCO_train2014_000000251608.jpg,0.426470578,3,2
architecture_639994.jpg,0.485294104,3,2
objects_suitcase_COCO_train2014_000000578250.jpg,0.470588237,3,2
architecture_165695.jpg,0.5,3,2
abstract_10604.jpg,0.411764711,3,2
objects_dog_COCO_train2014_000000401218.jpg,0.397058815,2,1
advertisement_6344.jpg,0.411764711,3,2
architecture_610917.jpg,0.5,3,2
person_003922.jpg,0.75,4,3
scenes_supermarket_00002575.jpg,0.79411763,4,3
person_005435.jpg,0.588235319,3,2
scenes_windmill_00001743.jpg,0.367647052,2,1
architecture_255123.jpg,0.588235319,3,2
advertisement_133372.jpg,0.529411793,3,2
transport_c44fc186-4402c3cb.jpg,0.588235319,3,2
abstract_837436.jpg,0.529411793,3,2
advertisement_90690.jpg,0.588235319,3,2
person_017419.jpg,0.735294104,4,3
advertisement_7272.jpg,0.426470578,3,2
advertisement_71792.jpg,0.426470578,3,2
person_013035.jpg,0.647058845,4,3
scenes_topiary_garden_00003613.jpg,0.441176474,3,2
advertisement_31126.jpg,0.573529422,3,2
transport_4f8a10d3-4ab39710.jpg,0.573529422,3,2
paintings_Poussin17.jpg,0.632352948,4,3
objects_toaster_COCO_train2014_000000313705.jpg,0.54411763,3,2
architecture_315733.jpg,0.294117659,2,1
abstract_292611.jpg,0.382352948,2,1
architecture_227356.jpg,0.455882341,3,2
objects_chair_COCO_train2014_000000224989.jpg,0.54411763,3,2
architecture_454521.jpg,0.514705896,3,2
advertisement_125448.jpg,0.588235319,3,2
advertisement_88942.jpg,0.573529422,3,2
objects_pizza_COCO_train2014_000000437857.jpg,0.426470578,3,2
objects_handbag_COCO_train2014_000000196545.jpg,0.411764711,3,2
person_003800.jpg,0.588235319,3,2
abstract_952929.jpg,0.367647052,2,1
paintings_Vermeer4.jpg,0.455882341,3,2
paintings_daCaravaggio2.jpg,0.411764711,3,2
transport_a7fe4cb1-2b749fa5.jpg,0.588235319,3,2
person_005640.jpg,0.617647052,4,3
scenes_lawn_00001717.jpg,0.308823526,2,1
advertisement_128294.jpg,0.514705896,3,2
paintings_Caillebotte1.jpg,0.455882341,3,2
scenes_barn_00003067.jpg,0.470588237,3,2
transport_124bd265-fe635c9c.jpg,0.588235319,3,2
scenes_dining_room_00000889.jpg,0.573529422,3,2
abstract_767770.jpg,0.441176474,3,2
transport_5a5da40d-20b0d63a.jpg,0.411764711,3,2
objects_sheep_COCO_train2014_000000123535.jpg,0.573529422,3,2
paintings_Constable41.jpg,0.25,2,1
advertisement_172262.png,0.5,3,2
advertisement_177055.png,0.470588237,3,2
objects_clock_COCO_train2014_000000494574.jpg,0.632352948,4,3
transport_0a5922a3-a1b03c17.jpg,0.588235319,3,2
scenes_gazebo-exterior_00001211.jpg,0.485294104,3,2
abstract_739633.jpg,0.25,2,1
abstract_61095.jpg,0.176470593,1,0
person_015444.jpg,0.647058845,4,3
scenes_excavation_00001239.jpg,0.54411763,3,2
abstract_196829.jpg,0.220588237,2,1
advertisement_60509.jpg,0.602941155,4,3
advertisement_159809.jpg,0.411764711,3,2
objects_bus_COCO_train2014_000000103361.jpg,0.676470578,4,3
objects_laptop_COCO_train2014_000000421733.jpg,0.5,3,2
objects_bus_COCO_train2014_000000522160.jpg,0.661764681,4,3
transport_a91b7555-00000895.jpg,0.632352948,4,3
person_003025.jpg,0.808823526,5,4
objects_kite_COCO_train2014_000000168955.jpg,0.455882341,3,2
paintings_Cagnacci1.jpg,0.573529422,3,2
objects_scissors_COCO_train2014_000000001298.jpg,0.602941155,4,3
paintings_Canaletto1.jpg,0.647058845,4,3
paintings_Oliver1.jpg,0.323529422,2,1
architecture_69774.jpg,0.352941185,2,1
abstract_313976.jpg,0.073529415,1,0
transport_9b4bbc7a-bef8188f.jpg,0.617647052,4,3
advertisement_102685.jpg,0.529411793,3,2
scenes_campsite_00001218.jpg,0.588235319,3,2
person_020352.jpg,0.676470578,4,3
architecture_165934.jpg,0.602941155,4,3
transport_56ba4588-bebd7e95.jpg,0.529411793,3,2
architecture_930660.jpg,0.5,3,2
scenes_mosque-outdoor_00003475.jpg,0.54411763,3,2
objects_knife_COCO_train2014_000000399392.jpg,0.558823526,3,2
transport_2cdeb906-a2498f5d.jpg,0.588235319,3,2
advertisement_40888.jpg,0.352941185,2,1
person_005980.jpg,0.779411793,4,3
advertisement_131236.jpg,0.485294104,3,2
scenes_airplane_cabin_00004853.jpg,0.529411793,3,2
paintings_Monet26.jpg,0.485294104,3,2
person_017628.jpg,0.602941155,4,3
scenes_airport_terminal_00000869.jpg,0.676470578,4,3
transport_26401f63-2630c043.jpg,0.676470578,4,3
transport_636e1090-b4a00c94.jpg,0.54411763,3,2
person_001322.jpg,0.617647052,4,3
advertisement_21385.jpg,0.397058815,2,1
paintings_Titian3.jpg,0.720588207,4,3
paintings_Rembrandt11.jpg,0.205882356,2,1
architecture_11894.jpg,0.426470578,3,2
paintings_Velazquez7.jpg,0.308823526,2,1
architecture_736008.jpg,0.470588237,3,2
advertisement_26021.jpg,0.397058815,2,1
advertisement_97232.jpg,0.529411793,3,2
objects_vase_COCO_train2014_000000138494.jpg,0.382352948,2,1
transport_f43e1789-df0ba578.jpg,0.470588237,3,2
person_014074.jpg,0.823529422,5,4
objects_tennis racket_COCO_train2014_000000188085.jpg,0.338235289,2,1
person_014020.jpg,0.735294104,4,3
scenes_restaurant_00000171.jpg,0.632352948,4,3
advertisement_130159.jpg,0.367647052,2,1
paintings_Pollard4.jpg,0.79411763,4,3
paintings_LeBrun1.jpg,0.735294104,4,3
abstract_70268.jpg,0.205882356,2,1
transport_382682a1-00000000.jpg,0.54411763,3,2
advertisement_112499.jpg,0.455882341,3,2
architecture_256848.jpg,0.367647052,2,1
scenes_bazaar-outdoor_00001936.jpg,0.823529422,5,4
person_001069.jpg,0.823529422,5,4
objects_handbag_COCO_train2014_000000550569.jpg,0.691176474,4,3
person_001037.jpg,0.882352948,5,4
paintings_Rubens7.jpg,0.735294104,4,3
architecture_592780.jpg,0.529411793,3,2
person_014394.jpg,0.823529422,5,4
objects_cup_COCO_train2014_000000409834.jpg,0.5,3,2
